Name,BTERN01 - 1,BTERN01 - 2,B124 - 1,B124 - 2,BTMS0057 - 1,BTMS0057 - 2,BT30 - 1,BT30 - 2,B10 - 1,B10 - 2,BTMS0083 - 1,BTMS0083 - 2,BTMS0073 - 1,BTMS0073 - 2,BT28 - 1,BT28 - 2
2_ED9_31_02_D11,135,141,267,271,124,124,191,191,206,206,290,290,130,130,183,183
2_ED9_31_03_B03,141,143,263,285,120,120,185,188,200,206,280,282,130,130,183,183
2_ED9_31_04_C01,135,135,257,265,112,126,191,191,204,206,280,288,130,130,183,183
2_ED9_31_05_C12,135,135,259,271,122,124,191,200,210,210,294,298,130,130,183,183
2_ED9_32_02_D06,137,143,259,269,116,116,191,191,204,238,282,306,127,130,183,183
2_ED9_32_04_H09,135,135,275,281,112,118,191,191,206,210,278,278,130,130,183,183
2_ED10_01_01_A02,135,137,263,275,116,118,191,200,206,206,292,308,130,130,183,183
2_ED10_01_03_B04,137,139,265,269,120,124,191,191,206,206,290,308,130,133,183,189
2_ED10_01_04_F03,135,143,257,269,122,130,188,191,190,214,290,292,130,130,183,183
2_ED10_01_05_D04,133,143,265,271,118,124,191,191,198,206,278,294,130,130,183,183
2_ED10_03A_01_F01,135,135,259,267,120,124,188,191,204,206,284,306,130,130,183,183
2_ED10_04_01_H03,135,141,265,265,118,126,191,191,204,214,282,294,130,130,183,183
2_ED10_06_01_D04,135,137,263,269,118,120,188,191,206,214,290,292,130,130,183,183
2_ED10_08_01_C05,135,135,275,287,124,124,188,191,198,204,286,306,130,130,183,183
2_ED10_09_01_D01,135,135,265,267,124,124,191,200,198,204,282,284,130,130,183,189
2_ED10_09_02_F02,135,137,261,263,120,124,188,200,206,206,292,292,130,130,183,183
2_ED10_09_03_G06,141,143,267,269,124,126,191,191,206,208,284,298,130,130,183,183
2_ED10_09_04_B09,135,137,265,265,120,120,191,191,206,210,284,308,130,130,183,183
2_ED10_09_05_A10,133,135,263,275,118,120,188,200,206,214,306,318,130,130,183,183
2_ED10_09_06_C08,139,143,267,303,118,120,191,191,198,206,284,308,130,130,183,183
2_ED10_10_01_H01,133,135,259,259,116,118,188,191,198,198,286,292,130,130,183,183
2_ED10_10_02_F04,137,139,263,267,120,120,191,191,206,206,282,298,130,130,183,183
2_ED10_11_03_G03,133,135,267,271,112,120,191,191,198,210,284,298,130,130,183,183
2_ED10_11_04_A12,135,135,265,271,112,124,185,191,198,210,282,290,130,130,183,183
2_ED10_12_01_H08,137,143,267,273,120,124,185,191,204,212,282,308,130,130,183,183
2_ED10_12_02_C03,133,143,267,275,112,130,191,191,198,206,300,308,130,130,183,183
2_ED10_12_03_E05,135,143,257,271,120,124,188,191,190,214,294,294,130,130,183,183
2_ED10_12_04_F01,135,147,263,267,120,120,188,191,198,206,284,290,130,130,183,183
2_ED10_12_05_C10,133,135,269,271,116,126,191,,188,198,,,130,130,183,183
2_ED10_12_06_H08,135,143,267,275,116,120,191,191,198,208,292,294,130,130,183,183
2_ED10_17_01_G09,137,141,261,265,112,124,191,191,198,206,292,294,130,130,183,183
2_ED10_17_02_G07,137,147,,,120,124,185,191,198,206,284,292,130,130,183,183
2_ED10_19A_02_F07,137,141,265,267,118,124,191,191,196,208,282,286,130,130,183,183
2_ED10_19A_03_F10,135,143,,,116,124,191,191,206,214,290,290,130,130,183,189
2_ED10_19A_04_C09,135,143,257,303,116,120,191,191,200,210,290,294,130,130,183,183
2_ED10_19A_05_E11,135,139,267,271,124,124,191,191,190,198,286,288,130,130,183,183
2_ED10_19A_06_H05,135,135,259,263,120,120,191,194,206,210,290,298,130,130,183,183
2_ED10_19A_07_C02,139,143,267,267,120,124,191,191,206,206,278,300,130,130,183,183
2_ED10_19A_08_B12,135,135,267,267,120,130,191,191,206,206,290,290,130,130,183,183
2_ED10_19A_09_B09,135,137,271,275,120,122,188,188,204,214,290,298,130,130,183,183
2_ED10_19A_10_A04,135,135,259,265,118,124,191,191,190,206,282,300,130,133,183,189
2_ED10_19A_11_D03,135,143,261,275,112,122,188,191,196,238,288,292,130,130,183,183
2_ED10_19A_12_F05,135,141,267,269,118,120,191,191,190,206,278,318,130,130,183,183
2_ED10_19A_13_H02,135,143,259,259,118,124,191,191,190,206,288,290,130,130,183,183
2_ED10_19A_14_D03,135,137,265,275,118,122,188,191,206,206,290,298,130,130,183,189
2_ED10_19A_15_H04,137,141,267,299,112,120,188,191,206,212,282,308,127,130,183,189
2_ED10_19A_16_F12,137,137,265,267,126,126,188,191,210,214,282,286,130,130,183,183
2_ED10_19A_17_B07,135,135,259,265,112,118,191,191,206,214,308,308,130,130,183,189
2_ED10_21A_01_B11,135,135,259,265,112,124,191,200,206,206,278,298,130,130,183,183
2_ED10_21A_02_A04,135,135,265,267,116,120,191,191,206,206,288,290,130,130,183,183
2_ED10_21A_03_B02,135,143,259,267,120,126,185,188,190,204,280,280,130,130,183,183
2_ED10_21A_04_F01,135,141,267,269,118,120,191,191,206,206,284,298,130,130,183,183
2_ED10_21A_05_F07,135,147,265,267,120,124,188,191,190,198,288,294,130,133,183,183
2_ED10_21A_06_F06,133,135,267,267,118,126,191,191,,,,,130,130,183,189
2_ED10_21A_07_F11,135,,257,303,124,124,191,191,204,206,292,318,130,130,183,183
2_ED10_22B_01_F09,135,137,263,265,124,124,188,191,190,198,286,290,130,130,183,183
2_ED10_22B_02_E09,137,141,261,267,116,124,188,191,188,198,286,290,130,130,183,183
2_ED10_22B_03_E11,135,141,265,275,118,124,191,191,198,206,298,308,127,130,183,189
2_ED10_22B_04_A11,133,137,265,267,124,126,188,200,206,206,290,300,130,130,183,183
2_ED10_22B_05_E02,133,135,269,303,120,124,191,191,206,206,298,318,130,130,183,183
2_ED10_22B_06_E12,137,143,257,269,124,124,188,191,206,208,282,308,130,133,183,183
2_ED10_23A_01_F03,139,141,269,271,112,120,188,188,206,206,286,294,130,130,183,183
2_ED10_24A_01_D01,137,143,269,269,122,124,188,191,198,204,282,290,130,130,183,183
2_ED10_24A_02_D08,133,143,267,269,122,124,191,191,198,238,284,308,130,130,183,183
2_ED10_24A_03_B04,135,139,267,267,116,124,185,191,198,198,284,290,130,130,183,183
2_ED10_24A_04_D07,133,135,267,303,118,130,191,191,198,210,286,318,130,130,183,183
2_ED10_24A_05_E08,133,143,275,299,120,124,191,191,190,214,278,284,130,130,183,183
2_ED10_24A_06_C08,137,141,259,275,112,120,188,191,206,238,282,292,130,130,183,183
2_ED10_25A_01_H11,133,141,261,273,120,124,188,200,206,206,282,282,130,130,183,183
2_ED10_25A_02_C08,137,141,269,269,122,124,188,191,190,204,282,318,130,130,183,189
2_ED10_25A_03_B08,135,141,263,265,118,120,191,191,206,206,284,294,130,130,183,183
2_ED10_29_01_H05,137,137,269,275,118,130,188,191,200,206,278,290,130,130,183,183
2_ED10_29_02_F11,137,137,265,265,120,122,188,191,200,210,284,286,130,130,183,183
2_ED10_29_03_E12,139,141,265,267,120,130,185,191,206,206,292,304,130,130,183,183
2_ED10_29_04_G12,137,137,259,275,124,130,188,188,214,238,282,288,130,130,183,183
2_ED10_29_05_C07,135,137,263,263,112,120,188,188,206,206,284,294,130,130,183,183
2_ED10_29_07_F02,135,141,263,303,120,130,191,191,206,206,286,298,130,130,183,204
2_ED10_32_01_G09,135,143,269,271,120,124,191,191,198,238,290,290,130,130,183,183
2_ED10_32_02_E09,135,141,267,271,122,130,191,191,198,210,290,290,130,130,183,183
2_ED10_32_03_F07,133,135,265,267,120,124,191,191,206,206,290,292,130,130,183,183
2_ED10_32_04_E05,135,135,263,275,120,122,191,191,198,200,286,290,127,130,183,183
2_ED11_17_01_H12,137,139,259,259,118,130,188,188,198,206,284,318,130,130,183,183
2_ED11_19A_02_A05,135,137,265,267,120,124,188,191,198,206,292,306,130,130,183,183
2_ED11_19A_03_E03,135,141,265,271,120,124,191,191,198,210,290,298,130,130,183,183
2_ED13_01A_01_F04,135,137,263,271,118,124,191,191,206,206,294,298,130,130,183,183
2_ED13_01A_02_A05,137,143,269,269,116,124,191,200,206,206,282,284,130,130,183,183
2_ED13_01A_03_B09,135,135,263,267,120,126,191,191,208,210,282,288,130,130,183,183
2_ED13_07_01_E04,137,147,,,124,130,191,191,,,,,130,130,183,183
2_ED13_27_01_H11,139,143,263,263,118,120,191,191,206,206,282,292,130,130,183,189
2_ED13_31_01_D12,133,137,267,303,118,118,188,188,198,256,294,308,130,130,183,183
2_ED14_01A_01_G04,135,137,263,263,116,124,191,191,200,206,300,306,130,130,183,183
2_ED14_06_01_D05,,,233,237,126,130,194,194,198,202,276,276,127,127,183,183
2_ED14_09_01_F05,133,141,263,263,120,124,188,191,190,196,290,294,130,130,183,183
2_ED14_17_01_E06,133,135,269,273,118,124,191,191,206,210,294,294,130,130,183,183
2_ED14_25A_01_H05,133,143,259,265,120,124,191,191,204,206,282,290,130,133,183,183
2_ED14_27_01_E11,135,137,267,269,120,120,191,191,184,198,290,294,130,130,183,183
2_ED14_27B_01_C04,137,139,267,299,118,124,188,191,190,206,284,290,130,130,183,183
2_ED14_28_01_G06,135,135,265,267,126,126,188,191,206,206,288,318,130,130,183,183
2_ED14_29_01_H01,133,137,263,269,116,128,188,191,190,206,292,294,130,130,183,183
2_ED15_06_01_A04,135,137,263,269,120,124,191,194,198,200,290,308,130,130,183,183
2_ED15_27_01_E12,139,143,257,265,120,120,191,191,198,214,,,130,133,183,183
2_ED15_31_01_B05,139,141,265,267,118,120,191,191,204,210,284,284,130,130,183,189
2_ED16_07_01_G05,133,137,267,303,112,124,188,191,198,204,284,300,130,130,183,183
2_ED17_12_01_F03,111,115,233,235,130,130,194,200,192,222,276,280,127,127,183,183
2_ED17_13_01_A06,137,137,267,267,118,118,191,191,206,206,286,286,130,130,183,183
2_ED17_25A_01_A10,141,143,267,267,116,120,191,191,200,204,288,308,121,130,183,183
2_ED17_31_01_A03,135,135,259,263,120,122,191,191,200,238,284,294,130,130,183,183
2_ED17_31_02_D01,137,137,259,263,120,124,185,191,198,206,284,292,130,130,183,189
2_ED18_12_01_A08,137,,267,275,130,130,188,191,206,214,286,288,130,130,183,183
2_ED18_12_02_B02,141,141,271,271,120,120,191,191,206,206,292,298,130,130,183,183
2_ED18_12_03_A01,137,139,267,275,120,130,191,191,206,214,288,288,130,130,183,183
2_ED19_10_01_A04,135,143,265,267,120,120,191,191,204,214,284,290,130,130,183,183
2_ED19_10_02_B03,135,139,269,275,118,122,191,191,200,210,282,288,130,130,183,183
2_ED19_10_03_F05,135,143,261,265,118,124,188,191,200,206,278,294,130,130,183,183
2_ED19_10_04_G07,137,143,267,271,118,120,191,200,206,210,300,308,130,133,183,183
2_ED19_12_01_B04,137,139,265,271,116,126,185,191,206,206,282,290,130,133,183,183
2_ED19_12_02_D03,135,141,259,267,120,120,191,191,214,214,290,308,130,130,183,183
2_ED19_13_01_C03,135,135,257,265,116,126,191,200,198,198,282,294,130,133,183,183
2_ED19_27B_01_A05,135,143,267,285,120,124,185,188,200,208,280,290,130,133,183,183
2_ED19_28_01_A12,133,143,267,267,112,116,191,191,206,206,280,290,130,133,183,183
2_ED20_10_01_G04,133,135,259,265,120,124,188,191,206,206,290,290,130,130,183,183
2_ED20_10_02_H01,135,143,263,267,116,124,191,191,198,210,292,304,130,130,183,183
2_ED20_10_03_H06,135,137,259,263,120,124,191,200,210,214,290,304,130,133,183,183
2_ED20_11_01_E03,137,141,267,269,118,124,191,191,198,206,,,130,130,183,183
2_ED20_11_02_H08,135,141,259,267,120,124,191,200,198,206,290,294,130,130,189,189
2_ED20_11_03_B03,137,137,267,271,120,124,185,191,206,206,278,288,130,130,183,183
2_ED20_12_01_H12,137,137,267,275,120,130,191,191,206,214,286,288,130,130,183,183
2_ED20_32_01_F07,135,135,263,269,118,120,188,191,206,208,284,318,130,130,183,183
2_ED20_32_02_A03,135,135,259,263,120,120,191,191,198,210,294,304,130,130,183,183
2_ED20_33_01_A02,133,133,267,269,124,124,188,188,198,238,290,292,130,130,183,183
2_ED20_33_02_H11,133,135,271,275,118,124,191,191,204,206,282,282,130,130,183,183
2_ED20_33_03_H03,135,141,269,271,118,130,191,191,204,206,282,286,130,130,183,183
2_ED21_01A_01_A09,137,141,263,271,120,124,185,191,198,214,280,282,130,130,183,183
2_ED21_09_02_F02,135,137,267,271,124,126,191,191,206,206,282,318,130,130,183,183
2_ED21_11_01_E08,137,141,259,263,120,120,191,200,206,206,298,306,130,130,183,183
2_ED21_15A_04_H07,135,141,259,261,116,118,188,191,204,206,282,292,130,130,183,183
2_ED21_25A_01_G05,135,143,257,259,112,124,188,191,206,206,290,294,130,130,183,183
2_ED21_28A_02_F02,137,139,265,265,116,124,191,191,204,214,278,288,130,130,183,183
2_ED22_02_01_F11,143,143,265,265,120,124,185,188,198,206,284,290,130,130,183,183
2_ED22_04_01_A09,137,143,275,275,116,130,191,191,196,206,282,308,130,130,183,183
2_ED22_05_02_E07,137,141,267,269,120,124,191,200,190,198,290,294,130,130,183,189
2_ED22_12_01_H02,135,135,267,273,112,120,188,191,198,214,290,318,130,130,183,183
2_ED22_13_01_G08,135,143,267,267,120,124,188,191,206,214,286,292,130,130,183,183
2_ED22_13_02_H03,135,135,263,267,116,118,191,191,206,210,298,308,130,130,183,183
2_ED22_17_01_F10,135,137,267,269,120,124,191,191,198,198,282,288,130,130,183,183
2_ED22_25A_02_F06,135,135,267,273,120,124,188,191,198,206,290,294,130,130,183,189
2_ED22_27B_02_H04,135,143,267,267,112,116,191,191,198,206,280,290,130,133,183,183
2_ED22_28A_01_G12,135,137,267,271,120,124,191,191,204,214,290,308,130,130,183,183
2_ED22_32_01_G02,135,141,265,269,124,130,191,191,190,210,288,294,130,130,183,183
2_ED22_35_02_H02,137,141,265,267,126,130,188,191,190,206,288,294,130,130,183,183
2_ED23_01A_01_E02,135,135,265,275,118,124,191,191,206,208,282,294,130,130,183,204
2_ED23_01A_02_C02,135,137,263,267,118,120,188,191,190,206,278,294,130,130,183,183
2_ED23_06_01_A02,137,137,267,267,118,124,191,191,206,216,282,292,130,130,183,183
2_ED23_19B_01_G01,135,135,267,269,116,124,191,194,206,206,294,298,130,130,183,189
2_ED23_19B_02_G06,135,135,261,267,116,120,191,191,200,206,294,294,130,130,183,183
2_ED23_19B_03_H05,141,143,265,269,118,130,191,200,206,210,290,318,130,130,183,183
2_ED23_19B_04_G09,135,141,263,265,124,130,188,191,190,210,290,294,130,130,183,183
2_ED23_31_01_D02,137,143,269,269,112,118,188,191,198,208,290,304,130,130,183,183
2_ED23_32_01_A11,133,133,259,263,118,124,191,191,206,206,284,318,130,130,183,183
2_ED24_01A_01_F01,143,143,259,265,124,130,191,200,198,198,294,308,130,130,183,183
2_ED24_01A_02_H03,137,137,259,269,124,130,191,191,214,,,,130,130,183,183
2_ED24_01A_03_E11,135,137,269,271,116,120,188,191,206,206,284,284,130,130,183,183
2_ED24_01A_04_A06,135,135,259,259,124,130,191,191,200,200,282,282,130,130,183,183
2_ED24_01A_05_E10,135,137,267,267,120,124,188,188,198,238,278,282,130,130,183,183
2_ED24_01A_06_C05,137,143,265,271,120,120,191,191,204,214,278,280,130,130,183,183
2_ED24_01A_07_C06,135,137,265,271,118,120,191,191,206,206,282,300,130,133,183,183
2_ED24_01A_08_F12,135,143,259,267,124,124,188,191,210,214,294,318,130,130,183,183
2_ED24_01A_09_G07,135,141,267,267,116,116,185,191,206,214,280,290,130,130,183,183
2_ED24_01A_10_H10,137,141,265,267,112,116,191,191,200,214,282,300,130,130,183,183
2_ED24_01A_11_G02,135,143,271,275,112,120,191,191,198,198,278,282,130,133,183,183
2_ED24_01A_12_F04,135,141,265,285,124,124,191,191,204,214,282,288,130,130,183,183
2_ED24_01A_13_B01,135,135,259,267,124,124,191,191,200,206,284,292,130,130,183,183
2_ED24_01A_14_F12,133,135,259,267,112,124,191,191,200,206,290,294,130,130,183,183
2_ED24_04_02_H08,137,139,261,265,116,124,191,191,198,206,292,294,130,130,183,183
2_ED24_06_01_F09,135,141,259,259,120,122,191,200,200,238,306,306,130,130,183,183
2_ED24_11_01_C08,135,139,269,275,118,124,188,191,198,208,282,294,130,130,183,183
2_ED24_11_02_D05,135,135,257,269,120,130,191,191,206,214,282,308,130,130,183,183
2_ED24_12_01_F07,135,143,267,267,118,124,191,200,208,214,282,308,130,130,183,183
2_ED24_12_02_B02,141,141,259,269,124,124,191,191,206,206,,,130,130,183,183
2_ED24_13_01_G11,135,,263,265,118,130,191,194,200,206,280,290,130,130,183,183
2_ED24_13_02_C10,137,137,263,275,120,126,191,191,206,206,282,318,127,130,183,183
2_ED24_13_03_F01,137,147,265,275,116,116,188,191,198,198,290,306,130,130,183,183
2_ED24_13_04_G03,133,141,263,269,114,130,191,200,206,206,290,298,130,130,183,189
2_ED24_13_05_H12,135,147,265,275,116,116,188,188,198,198,290,306,130,130,183,183
2_ED24_13_06_A09,135,143,263,265,120,130,191,191,200,214,288,290,130,130,183,189
2_ED24_13_07_C07,135,141,259,265,112,124,191,200,198,206,290,294,130,130,183,189
2_ED24_13_08_F08,141,143,257,267,124,124,191,191,206,210,280,300,130,130,183,183
2_ED24_13_09_C09,137,139,271,275,124,124,188,191,200,206,282,288,130,130,183,183
2_ED24_13_10_D02,135,137,265,275,120,124,188,191,206,206,294,306,130,130,183,183
2_ED24_14_01_A02,137,137,259,265,116,116,191,191,198,200,284,298,130,130,183,183
2_ED24_15A_01_D12,141,143,263,269,112,124,191,191,198,256,286,318,130,130,183,183
2_ED24_16A_01_F03,137,139,259,263,112,124,191,191,204,214,286,308,130,130,183,183
2_ED24_17_01_F09,135,143,257,265,112,120,191,191,204,210,278,282,130,130,183,183
2_ED24_17_02_D09,135,137,269,275,120,120,191,191,200,206,294,318,130,130,183,183
2_ED24_17_03_A07,135,135,267,271,120,130,191,191,206,214,284,290,130,130,183,183
2_ED24_19A_01_B08,135,147,267,269,118,124,191,194,206,206,288,298,130,130,183,189
2_ED24_23A_01_F10,135,137,265,269,124,126,191,191,190,204,280,282,130,130,183,183
2_ED24_25A_01_F08,135,149,259,275,112,118,191,191,198,212,284,292,130,130,183,183
2_ED24_28_01_F11,135,137,265,267,120,120,188,191,204,208,290,292,130,130,183,189
2_ED24_29_01_D06,137,143,263,267,120,124,188,191,198,210,290,320,130,130,183,183
2_ED24_29_02_E09,133,141,267,269,120,124,191,191,206,210,286,290,130,130,183,183
2_ED24_29_03_C04,137,139,259,265,116,126,188,191,206,206,,,130,130,183,204
2_ED24_31_02_C01,135,137,257,275,124,124,188,191,206,210,284,318,130,130,183,183
2_ED24_31_03_D03,135,147,269,275,120,120,191,191,206,214,282,290,130,130,183,183
2_ED24_31_04_D11,137,143,271,275,120,124,188,191,190,206,284,306,130,130,183,183
2_ED24_31_05_A07,137,141,263,265,118,124,191,191,210,238,282,282,130,130,183,183
2_ED24_31_06_G02,135,137,257,275,124,124,188,191,206,210,284,318,130,130,183,183
2_ED24_31_07_B02,135,141,267,267,124,124,191,191,200,210,282,290,130,130,183,183
2_ED24_31_08_C03,133,137,269,271,118,120,188,191,206,206,284,294,130,133,183,183
2_ED24_31_09_C11,137,147,265,269,120,124,188,191,204,208,286,294,130,130,183,183
2_ED24_31_10_D04,135,137,,,124,124,191,191,204,206,,,130,130,183,183
2_ED24_31_11_H08,135,143,259,265,120,124,185,191,198,206,284,300,127,130,183,183
2_ED24_31_12_D07,135,143,267,269,116,120,191,191,200,256,284,294,130,130,183,183
2_ED24_32_01_G10,135,137,261,265,120,126,188,191,198,204,284,318,130,130,183,183
2_ED24_32_02_A10,137,143,263,271,124,126,191,200,206,214,280,294,130,130,183,183
2_ED24_33_01_D10,135,135,267,273,124,124,191,191,206,214,282,286,130,130,183,183
2_ED24_34_01_D01,135,135,259,275,118,124,188,191,200,206,282,292,130,130,183,183
2_ED25_01A_01_H05,135,137,265,271,120,124,191,191,,,278,280,130,130,183,183
2_ED25_01A_02_B12,135,137,267,269,120,120,188,191,206,206,290,318,130,130,183,183
2_ED25_01A_03_B01,143,147,259,267,124,128,185,191,198,214,294,306,130,130,183,183
2_ED25_01A_04_B11,137,139,263,303,116,120,188,191,204,206,290,308,127,130,183,189
2_ED25_01A_05_A12,135,135,259,267,124,124,191,191,198,204,290,294,130,130,183,183
2_ED25_01A_06_H01,133,133,259,267,112,124,188,191,206,206,286,290,130,130,183,183
2_ED25_01A_07_H06,135,137,267,269,116,120,188,191,206,206,290,318,130,130,183,204
2_ED25_01A_08_D08,137,143,265,265,118,124,191,191,206,210,290,290,130,130,183,183
2_ED25_01A_09_H02,133,135,259,267,112,124,191,191,206,206,290,294,130,130,183,183
2_ED25_01A_10_A01,133,137,265,267,116,126,191,191,206,210,290,292,130,130,183,183
2_ED25_01A_11_H07,135,137,263,265,120,130,191,191,210,214,290,294,130,130,183,183
2_ED25_01A_12_B04,135,135,267,267,120,120,188,191,198,238,278,282,130,130,183,189
2_ED25_01A_13_C12,133,135,257,265,120,124,191,191,204,206,282,318,130,130,183,183
2_ED25_01A_14_B09,141,143,259,265,124,130,194,200,206,206,,,130,130,183,183
2_ED25_01A_15_C02,135,141,285,299,124,124,191,191,198,214,282,288,130,130,183,183
2_ED25_01A_16_A04,143,143,267,267,120,120,191,191,214,214,280,280,133,133,183,183
2_ED25_01A_17_A11,137,143,263,271,120,120,185,191,,,280,282,130,130,183,183
2_ED25_01A_18_G04,133,137,265,269,120,126,191,191,198,204,280,308,130,130,183,183
2_ED25_01A_19_H11,135,135,267,267,124,124,188,188,214,214,284,284,130,130,183,183
2_ED25_01A_20_B05,139,139,265,265,120,120,191,191,198,198,308,308,130,130,183,183
2_ED25_02_01_H09,133,135,257,265,120,124,191,200,204,210,282,292,130,130,183,183
2_ED25_02_02_A02,135,135,267,271,120,130,191,191,206,206,284,290,130,130,183,183
2_ED25_02_03_D06,137,137,267,269,112,120,191,191,206,214,282,306,130,130,183,183
2_ED25_02_04_G11,135,139,265,275,116,124,188,191,198,206,278,288,130,130,183,183
2_ED25_02_05_E09,135,143,275,275,120,120,188,200,206,210,284,290,130,130,183,204
2_ED25_02_06_H12,135,141,263,269,120,124,188,200,206,206,282,294,130,130,183,183
2_ED25_02_07_B02,135,137,265,267,120,124,185,191,198,206,290,290,130,130,183,183
2_ED25_04_01_B03,143,143,269,303,120,130,188,191,204,206,286,298,130,130,183,183
2_ED25_05_01_H04,135,135,265,269,124,124,191,191,206,210,288,290,130,130,183,183
2_ED25_05_03_A03,137,137,265,275,120,120,191,191,206,206,282,288,130,130,183,183
2_ED25_05_04_G08,135,141,267,269,124,124,188,200,190,206,290,294,130,130,183,183
2_ED25_05_05_A08,137,141,263,271,120,124,191,191,204,214,280,282,130,130,183,183
2_ED25_05_06_A11,133,141,265,269,118,126,191,191,198,204,294,294,130,130,183,183
